rtid,tid,from,to
1001442551180640256,1001377136928735232,4862723944,3371260751
1001442557157556225,1001351394169765888,912668583796260870,1153045459
1001442584932237322,1001439140737617920,963324317831327744,11589192
1001442660538724354,1001351394169765888,915969648830537728,1153045459
1001442679358570497,1001319821210877952,1710687931,85462891
1001442765690081281,1001319821210877952,872117415617974273,85462891
1001442852847562752,1001319821210877952,997084564634914818,85462891
1001442923718754305,1001438385398001664,3247997347,80458685
1001443096603770880,1001319821210877952,1423114544,85462891
1001443147090612225,1001386858171936768,200967107,2222673457
1001443161644810240,1001427384984158208,915166488008388608,1110805057
1001443205332721664,1001319821210877952,727387262351212544,85462891
1001443216296574976,1001319821210877952,941436382030872576,85462891
1001443279181934592,1001319821210877952,2430789774,85462891
1001443356944338944,1001407499982041088,3141667039,1153045459
1001443370517057537,1001441088123613184,3141667039,4527223634
1001443409549189120,1001351394169765888,268269457,1153045459
1001443491526856704,1001407499982041088,2555339730,1153045459
1001443492256600064,1001427384984158208,915162419436990464,1110805057
1001443546476331008,1001407499982041088,918796750390927362,1153045459
1001443606136160257,1001085541671100418,128847209,59983585
1001443670900408326,1001407499982041088,974546186190315520,1153045459
1001443718782566401,1001427384984158208,915163862986457089,1110805057
1001443735610126337,1001428832979595264,2560980356,769522958486437888
1001443757659570176,1001407499982041088,2560980356,1153045459
1001443780560588802,1001407499982041088,3113068595,1153045459
1001443832318255106,1001407499982041088,873893146383568896,1153045459
1001443846511738880,1001274651664928768,380914586,50279201
1001443932734046209,1001319821210877952,2856281538,85462891
1001443979370549248,1001180489171038208,181959405,1368737382
1001444000665030656,1001407499982041088,3056587505,1153045459
1001444165090095105,1001358652370960384,200967107,486711396
1001444206211035136,1001427384984158208,915167160246321152,1110805057
1001444221843263488,1001319821210877952,3263088133,85462891
1001444232534503424,1001351394169765888,2560980356,1153045459
1001444273617686530,1001426448912080898,939929744627310592,471489217
1001444306110922753,1001407499982041088,16804541,1153045459
1001444483077046277,1001363376826671104,2459616735,2766064128
1001444495420940288,1001427384984158208,915168282193289223,1110805057
1001444505936003072,1000997624948944896,2560980356,1153045459
1001444681715040256,1001123660453859329,33834391,712030506
1001444745850245121,1000623973074288641,2560980356,1153045459
1001444763000684546,1001319821210877952,2467418930,85462891
1001444777609449472,1001427384984158208,915171807291883521,1110805057
1001444864087744512,1001319821210877952,938678222929068032,85462891
1001444888880103424,1001381520408375297,480891923,397566887
1001444949605236736,1001274651664928768,998563069067382784,50279201
1001444985906970626,1001381520408375297,1614976980,397566887
1001445011899101185,1001407499982041088,930147838914265088,1153045459
1001445022338768896,1001427384984158208,915172817808719872,1110805057
1001445024284917760,1001358652370960384,140471114,486711396
1001445062658568192,1001407499982041088,851431732586979328,1153045459
1001445086599696388,1001407499982041088,2801264797,1153045459
1001445139074629633,1001319821210877952,535599798,85462891
1001445149518393345,1001407499982041088,216099993,1153045459
1001445208788107265,1001180489171038208,730710401973788672,1368737382
1001445240174096385,1001311344757387264,702637264506003456,69914008
1001445265209933824,1001427384984158208,915178841517076480,1110805057
1001445267114221569,1001319821210877952,120010129,85462891
1001445323645112320,1001319821210877952,934323195317850112,85462891
1001445333035991043,1001351394169765888,294527295,1153045459
1001445368322650116,1001444678024159232,2783632012,29398579
1001445373452238848,1001351394169765888,3025754858,1153045459
1001445452368228352,1001407499982041088,357187990,1153045459
1001445474535030786,1001407499982041088,909177940163756032,1153045459
1001445475696889856,1001406036203327488,974679915080675329,2319195824
1001445476527308805,1001414406461317120,2939667633,1332272064
1001445638381301760,1001319821210877952,97684182,85462891
1001445645935304704,1001407499982041088,785000354,1153045459
1001445655527608322,1001407499982041088,3320014278,1153045459
1001445688125804549,1001351394169765888,3320014278,1153045459
1001445700477927426,1000997624948944896,762980427778760704,1153045459
1001445724234498048,1000997624948944896,4065094093,1153045459
1001445745017450496,1001391363223535616,3220458872,820160490324115456
1001445866991898624,1001351394169765888,955765058704883712,1153045459
1001445917365501952,1001407499982041088,31697820,1153045459
1001446058466004992,1001363376826671104,2446918808,2766064128
1001446117928853505,1001351394169765888,3087920864,1153045459
1001446139063816192,1001351394169765888,2555036072,1153045459
1001446148190625792,1001428832979595264,4295550082,769522958486437888
1001446179744301056,1001351394169765888,731439265092128768,1153045459
1001446374985039872,1001417550280851456,3220458872,941134694
1001446452625920000,1001407499982041088,72932202,1153045459
1001446521634676741,1001085541671100418,498482077,59983585
1001446566740115458,1001414406461317120,840667593103015936,1332272064
1001446570854879232,1001351394169765888,72932202,1153045459
1001446617898147845,1001444678024159232,3801622152,29398579
1001446747665649664,1001319821210877952,906165406926233600,85462891
1001446763406868481,1001407499982041088,147941302,1153045459
1001446792741830657,1001428308653817856,364222787,1254474637
1001446943694835712,1001428832979595264,920977164027039744,769522958486437888
1001447027941634050,1001307987116408832,935125345396596738,111922976
1001447053724012549,1001427384984158208,847696539099185152,1110805057
1001447062867656704,1001407499982041088,2530037334,1153045459
1001447067959545856,1001426448912080898,2530037334,471489217
1001447073290403840,1001441088123613184,2530037334,4527223634
1001447143951949824,1001407499982041088,3080974916,1153045459
1001447293210505216,1001319821210877952,4153466002,85462891
1001447350697525248,1001319821210877952,769404050450292736,85462891
1001447380837842946,1001180489171038208,140836499,1368737382
1001447409233231877,1001407499982041088,181798567,1153045459
1001447425435824128,1001407499982041088,18601800,1153045459
1001447482977468418,1001181838453411840,711976182678327297,2851445178
1001447488018989057,1001381520408375297,923801460009140224,397566887
1001447503504592899,1001432008298508289,3777022337,3136133931
1001447591379460096,1001407499982041088,958690800329805825,1153045459
1001447684245422084,1001386858171936768,861551927187783681,2222673457
1001447708513652736,1001319821210877952,1698346796,85462891
1001447750095982592,1001324194519371776,40761617,10755542
1001447762179731456,1001416754516537344,722274875910549504,722274875910549504
1001447828164509699,1001407499982041088,1001441545340403712,1153045459
1001447849828139008,1001386858171936768,831022191319859200,2222673457
1001447868736065538,1001407499982041088,2359488001,1153045459
1001447891657883648,1001407499982041088,921737377881636865,1153045459
1001447947383459840,1001407499982041088,989003497453449216,1153045459
1001447975485296640,1001319821210877952,64186616,85462891
1001448131802808320,1001386858171936768,90115391,2222673457
1001448224182292480,1001319821210877952,600105837,85462891
1001448227130953728,1001421721126162432,455866219,272837528
1001448228242493440,1001319821210877952,2959296738,85462891
1001448240309420033,1001407499982041088,2883222984,1153045459
1001448287600193536,1001407499982041088,1598028289,1153045459
1001448361487036422,1001115979580133377,4109731325,1124457140
1001448363349295104,1001407499982041088,2878099934,1153045459
1001448460967694336,1001407499982041088,4527223634,1153045459
1001448463316348929,1001319821210877952,3319895870,85462891
1001448508723900416,1001414406461317120,4527223634,1332272064
1001448531792572417,1001180489171038208,2324754871,1368737382
1001448613099130882,1001405042124034048,2991413989,448789992
1001448637610639360,1001319821210877952,278427295,85462891
1001448643046522880,1001414406461317120,3271566968,1332272064
1001448667625107463,1001126986465587200,90115391,285101065
1001448683441766400,1001448470090342401,771405105321025536,77509999
1001448692925194240,1001319821210877952,2942744461,85462891
1001448793173180416,1001351394169765888,4747614175,1153045459
1001448860286304256,1001406036203327488,921737377881636865,2319195824
1001448891416379392,1001351394169765888,754722027009957888,1153045459
1001448905366634498,1001180489171038208,156561321,1368737382
1001448930737930240,1001407499982041088,928343548360998912,1153045459
1001448990594949121,1001414406461317120,928343548360998912,1332272064
1001449032852455426,1001407499982041088,304872070,1153045459
1001449067438747648,1001407499982041088,851361055150309377,1153045459
1001449075298918408,1001448470090342401,242676195,77509999
1001449231763296256,1001395148830502912,754911833857875968,1686143023
1001449254529961984,1001401762627182592,754911833857875968,1686143023
1001449277032357888,1001448470090342401,357405866,77509999
1001449280824061952,1001427384984158208,708999875103297537,1110805057
1001449366731735040,1001448470090342401,628944839,77509999
1001449387980087297,1001448470090342401,3095809140,77509999
1001449411652870144,1001319821210877952,872716796150767616,85462891
1001449463431417858,1001448470090342401,99641255,77509999
1001449545883009024,1001414406461317120,74906650,1332272064
1001449580741836800,1001401762627182592,1686143023,1686143023
1001449606381629440,1001428308653817856,903597685134958593,1254474637
1001449607023312897,1001395148830502912,1686143023,1686143023
1001449729392304128,1001444678024159232,120010129,29398579
1001449746370707456,1001406036203327488,2514891538,2319195824
1001449760765734912,1001351394169765888,704721645148176388,1153045459
1001449763676438530,1001407499982041088,854375630489743364,1153045459
1001449793007300612,1001448470090342401,39118710,77509999
1001449836825100290,1001351394169765888,3302435894,1153045459
1001449840063135744,1001319821210877952,2259716321,85462891
1001449899706073088,1001319821210877952,947419767496884224,85462891
1001449929460670465,1001427389434515456,764277346102759424,4859436973
